p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,7.81106814989732,0.826,0.01,0,cluster_4,FCER1A
0,6.73197018889418,0.644,0.006,0,cluster_4,CLEC10A
0,4.58487314978568,0.393,0.01,0,cluster_4,NDRG2
0,4.45967309539546,0.593,0.052,0,cluster_4,HLA-DQA1
0,4.37252883387761,0.409,0.018,0,cluster_4,CD1C
0,4.34882684933377,0.342,0.008,0,cluster_4,UPK3A
0,4.06427850779027,0.814,0.048,0,cluster_4,NAPSB
0,3.93075648576348,0.712,0.055,0,cluster_4,CPVL
0,3.92452110008072,0.999,0.191,0,cluster_4,CST3
0,3.91262102420296,0.276,0.009,0,cluster_4,GAS6
0,3.87919925506432,0.334,0.041,0,cluster_4,HLA-DRB5
0,3.86559104486201,0.312,0.01,0,cluster_4,GPAT3
0,3.63315653647493,0.322,0.03,0,cluster_4,HLA-DRB4
0,3.54314836663401,0.676,0.142,0,cluster_4,HLA-DRB1
0,3.45254627382533,0.408,0.017,0,cluster_4,IL13RA1
0,3.45042496666979,0.523,0.025,0,cluster_4,IGSF6
0,3.41270445465683,0.476,0.023,0,cluster_4,GSN
0,3.37604277241564,0.568,0.072,0,cluster_4,AREG
0,3.34093983709343,0.939,0.147,0,cluster_4,ANXA2
0,3.33804093682353,0.326,0.014,0,cluster_4,SEMA4A
0,3.33028326654729,0.282,0.02,0,cluster_4,IL18
0,3.24531435278027,0.302,0.013,0,cluster_4,LILRB4
0,3.13274112712089,0.25,0.011,0,cluster_4,SHTN1
0,3.13262110723674,0.414,0.025,0,cluster_4,CD33
0,3.09366524441074,0.646,0.128,0,cluster_4,HLA-DQB1
0,3.08693402977046,0.403,0.033,0,cluster_4,RNASE2
0,3.00968671042572,0.525,0.032,0,cluster_4,TGFBI
0,2.98449893222567,0.548,0.037,0,cluster_4,PLD4
0,2.9724645345834,0.695,0.055,0,cluster_4,CEBPD
0,2.96282088530723,0.592,0.049,0,cluster_4,LGALS2
0,2.90543415691473,0.874,0.1,0,cluster_4,GRN
0,2.85057346826451,0.326,0.019,0,cluster_4,FBP1
0,2.82778310065252,0.269,0.022,0,cluster_4,IL1B
0,2.77046791916549,0.527,0.036,0,cluster_4,CD86
0,2.7543174218222,0.782,0.105,0,cluster_4,CAPG
0,2.74337785037069,0.504,0.044,0,cluster_4,IGFBP7
0,2.73767904075236,0.288,0.019,0,cluster_4,MTMR11
0,2.73659119787885,0.669,0.06,0,cluster_4,KLF4
0,2.73252626726284,0.311,0.022,0,cluster_4,CES1
0,2.71497592354404,0.694,0.088,0,cluster_4,JAML
0,2.70165487461889,0.542,0.037,0,cluster_4,PLBD1
0,2.68958441351418,0.433,0.048,0,cluster_4,PAK1
0,2.68296098979616,0.749,0.128,0,cluster_4,GPR183
0,2.68013101916375,0.745,0.087,0,cluster_4,CTSH
0,2.66513764395152,0.422,0.035,0,cluster_4,TNFSF13
0,2.66133203826263,0.33,0.023,0,cluster_4,DPYSL2
0,2.65915007544783,0.339,0.027,0,cluster_4,FES
0,2.64205451363206,0.92,0.133,0,cluster_4,IFI30
0,2.62127902017145,0.413,0.035,0,cluster_4,TNFSF12-TNFSF13
0,2.61973392189798,0.3,0.018,0,cluster_4,HAVCR2
0,2.61470499932304,0.52,0.038,0,cluster_4,CLEC4A
0,2.59323522439831,0.838,0.125,0,cluster_4,ANXA5
0,2.55263650944694,0.353,0.029,0,cluster_4,UBE2E2
0,2.53275174190701,0.271,0.022,0,cluster_4,NAGA
0,2.53145665938498,0.509,0.062,0,cluster_4,MGST2
0,2.52368726195567,0.709,0.099,0,cluster_4,HLA-DMB
0,2.51716737793711,0.776,0.094,0,cluster_4,CFP
0,2.50781538590292,0.411,0.031,0,cluster_4,ZNF385A
0,2.50205811363185,0.344,0.032,0,cluster_4,RAB34
0,2.48114275700201,1,0.547,0,cluster_4,CD74
0,2.4772752938162,0.369,0.027,0,cluster_4,KCTD12
0,2.44333502231988,0.327,0.04,0,cluster_4,CDK2AP1
0,2.42516269324871,0.737,0.113,0,cluster_4,BID
0,2.42104891692358,0.535,0.055,0,cluster_4,CTSZ
0,2.40857171055743,0.739,0.098,0,cluster_4,RNF130
0,2.40084505364885,0.996,0.185,0,cluster_4,LYZ
0,2.39658220092444,0.265,0.04,0,cluster_4,PTMS
0,2.38887415659656,0.433,0.037,0,cluster_4,FGL2
0,2.3870519769517,0.925,0.298,0,cluster_4,TUBA1B
9.0626170725166e-291,2.49552108358064,0.569,0.181,1.8582896307195299e-286,cluster_4,HLA-DPB1
0,2.37670808131213,0.985,0.351,0,cluster_4,GSTP1
0,2.36710055486541,0.685,0.075,0,cluster_4,PLAUR
0,2.3614722609101,0.997,0.561,0,cluster_4,VIM
0,2.34692952775114,0.666,0.079,0,cluster_4,RNASE6
0,2.34297271243041,0.5,0.074,0,cluster_4,LMNA
0,2.33910957025984,0.723,0.079,0,cluster_4,MNDA
0,2.33800436797531,0.978,0.4,0,cluster_4,S100A10
0,2.31756695869654,0.402,0.056,0,cluster_4,NIPSNAP3A
0,2.30529616420344,0.397,0.039,0,cluster_4,CIITA
0,2.30432894551654,0.3,0.039,0,cluster_4,NREP
0,2.30300593420384,0.741,0.129,0,cluster_4,PPT1
0,2.30081359459059,0.622,0.066,0,cluster_4,CD302
0,2.26114418044033,0.769,0.147,0,cluster_4,SAMHD1
0,2.25852535491062,0.89,0.121,0,cluster_4,SPI1
0,2.25730603773165,0.598,0.085,0,cluster_4,HEXB
0,2.25674928806834,0.573,0.067,0,cluster_4,STX11
0,2.25122626673059,0.846,0.175,0,cluster_4,C1orf162
0,2.24514736497542,0.281,0.038,0,cluster_4,PCBD1
0,2.23439452269831,0.281,0.029,0,cluster_4,RPS6KA4
0,2.21357363121305,0.884,0.197,0,cluster_4,AP1S2
7.35625971267141e-208,3.26920511737703,0.373,0.117,1.5084010540832694e-203,cluster_4,HLA-DRA
0,2.19286189194097,0.757,0.102,0,cluster_4,LY86
0,2.18937351864421,0.366,0.037,0,cluster_4,NCF2
0,2.1884461959561,0.648,0.107,0,cluster_4,C20orf27
0,2.17460763739362,0.381,0.057,0,cluster_4,MTHFD2
0,2.16405971267412,0.581,0.08,0,cluster_4,CASP1
0,2.14905137513604,0.72,0.123,0,cluster_4,MAP3K8
0,2.14860962582838,0.334,0.034,0,cluster_4,CXCL16
0,2.14623288755031,0.428,0.071,0,cluster_4,SNRNP25
0,2.19780942239947,0.504,0.127,0,cluster_10,WHAMM
0,2.14576129676933,0.27,0.054,0,cluster_10,ID3
0,2.10844262795821,0.654,0.235,0,cluster_10,OCIAD2
0,1.93210829725659,0.271,0.09,0,cluster_10,BTG3
0,1.86840810281235,0.286,0.074,0,cluster_10,IL6ST
0,1.84371268210664,0.522,0.141,0,cluster_10,SOX4
0,1.8061044429657,0.379,0.098,0,cluster_10,CAMK4
0,1.74183096947455,0.404,0.12,0,cluster_10,CD6
0,1.59147861959006,0.359,0.127,0,cluster_10,SSH2
0,1.56034523035834,0.332,0.109,0,cluster_10,DDIT3
0,1.53477133324155,0.538,0.208,0,cluster_10,ITM2A
0,1.51027196232868,0.63,0.264,0,cluster_10,STK17A
0,1.50792712354699,0.437,0.14,0,cluster_10,LEF1
0,1.49959544317755,0.334,0.115,0,cluster_10,SATB1
0,1.42056011307499,0.378,0.156,0,cluster_10,TOB1
0,1.41053824651015,0.562,0.252,0,cluster_10,SBDS
0,1.35261056359531,0.546,0.258,0,cluster_10,NDFIP1
0,1.33841426085637,0.576,0.232,0,cluster_10,RHOH
0,1.32320692653433,0.966,0.728,0,cluster_10,SARAF
0,1.31451836000723,0.269,0.102,0,cluster_10,FHIT
0,1.31225444061325,0.682,0.316,0,cluster_10,LINC00869
0,1.30076360802933,0.715,0.253,0,cluster_10,IL7R
0,1.26126020873485,0.379,0.153,0,cluster_10,PTPN7
0,1.23858745857584,0.301,0.122,0,cluster_10,MYC
0,1.21750124044655,0.593,0.262,0,cluster_10,PIK3IP1
0,1.19636256789257,0.283,0.105,0,cluster_10,RCAN3
0,1.12099413073225,0.328,0.151,0,cluster_10,NECAP2
0,1.10836806427082,0.607,0.302,0,cluster_10,RGS10
0,1.10813033603895,0.265,0.113,0,cluster_10,INTS6
0,1.10779336053351,0.276,0.12,0,cluster_10,ARMH1
0,1.1069771014034,0.257,0.11,0,cluster_10,MAP7D1
0,1.08928916969283,0.598,0.314,0,cluster_10,DDX21
0,1.08246605706106,0.276,0.117,0,cluster_10,MOAP1
0,0.999216079809621,0.61,0.305,0,cluster_10,NOSIP
0,0.985566701991944,0.3,0.15,0,cluster_10,OSER1
0,0.97940566196462,0.445,0.268,0,cluster_10,SOS1
0,0.974370212925809,0.876,0.506,0,cluster_10,LDHB
0,0.966304223443678,0.445,0.212,0,cluster_10,TCF7
0,0.960945559911636,0.307,0.138,0,cluster_10,CSRNP1
0,0.913635630306262,0.279,0.128,0,cluster_10,STMN3
0,0.912723465887996,0.266,0.13,0,cluster_10,CREBRF
0,0.902081321263898,0.331,0.182,0,cluster_10,BCAS2
0,0.901448063063492,0.264,0.141,0,cluster_10,KPNA2
0,0.891815670264309,0.373,0.197,0,cluster_10,PMAIP1
0,0.87179609962401,0.251,0.143,0,cluster_10,CLPP
0,0.848218281869295,0.301,0.164,0,cluster_10,RNF138
0,0.845534306035419,0.51,0.274,0,cluster_10,ATM
0,0.831305896477897,0.437,0.252,0,cluster_10,ZC3H15
0,0.811818287318832,0.871,0.56,0,cluster_10,NFKBIA
0,0.804996205042311,0.434,0.226,0,cluster_10,PRMT2
0,0.802431464208948,0.462,0.246,0,cluster_10,HMGA1
0,0.796799974798094,0.345,0.18,0,cluster_10,CYLD
0,0.788168871300899,0.422,0.243,0,cluster_10,GCC2
0,0.779972892474324,0.453,0.247,0,cluster_10,IRF2BP2
0,0.774192166464273,0.967,0.852,0,cluster_10,RPS26
0,0.770232696563222,0.259,0.141,0,cluster_10,MAX
0,0.768250132149218,0.712,0.357,0,cluster_10,CD69
0,0.762450973949687,0.331,0.187,0,cluster_10,ATF7IP2
0,0.729034764989498,0.464,0.275,0,cluster_10,CAMLG
0,0.727705776199583,0.301,0.171,0,cluster_10,EPB41
0,0.727454731883198,0.443,0.263,0,cluster_10,GGNBP2
0,0.725437383100037,0.462,0.272,0,cluster_10,PPA1
0,0.720640927635483,0.309,0.184,0,cluster_10,MED30
0,0.713967673877507,0.583,0.371,0,cluster_10,PRRC2C
0,0.705449039578121,0.983,0.859,0,cluster_10,EEF1B2
0,0.704780993641383,0.314,0.19,0,cluster_10,MTCH1
0,0.694934894740099,0.295,0.189,0,cluster_10,SLC3A2
0,0.69473483822896,0.333,0.197,0,cluster_10,CRBN
0,0.689837829478638,0.309,0.206,0,cluster_10,RPLP0P2
0,0.68320602020138,0.526,0.318,0,cluster_10,PNN
0,0.674791473297122,0.679,0.451,0,cluster_10,TRA2B
0,0.673728767445833,0.29,0.158,0,cluster_10,MYLIP
0,0.670615607858771,0.554,0.372,0,cluster_10,C21orf62
0,0.664166546622128,0.383,0.241,0,cluster_10,BUD31
0,0.662902094276585,0.961,0.813,0,cluster_10,DDX5
0,0.661631562308264,0.688,0.425,0,cluster_10,GYPC
0,0.638444460152385,0.305,0.184,0,cluster_10,RBBP6
0,0.636586363934694,0.477,0.288,0,cluster_10,CLEC2B
0,0.630500469556779,0.407,0.206,0,cluster_10,BCL11B
0,0.630114295565211,0.42,0.268,0,cluster_10,STRAP
0,0.6289911076707,0.335,0.163,0,cluster_10,ETS1
0,0.621030622592739,0.968,0.812,0,cluster_10,EEF2
0,0.620535427252421,0.406,0.256,0,cluster_10,CCDC59
0,0.614135486840389,0.407,0.268,0,cluster_10,UBE2B
0,0.600731218988313,0.791,0.569,0,cluster_10,PNISR
0,0.594172621418952,0.449,0.26,0,cluster_10,ARHGEF1
0,0.593073002357137,0.351,0.228,0,cluster_10,UBE2N
0,0.585988251975466,0.444,0.288,0,cluster_10,LUC7L3
0,0.582973900050617,0.495,0.328,0,cluster_10,POLR1D
0,0.579993977639204,0.481,0.317,0,cluster_10,C9orf78
0,0.570789002520559,0.457,0.307,0,cluster_10,SRSF11
0,0.569464416179533,0.627,0.451,0,cluster_10,ANK2
0,0.560953581408549,0.951,0.792,0,cluster_10,EIF3E
0,0.559909789005647,0.56,0.321,0,cluster_10,FYB1
0,0.551079559591193,0.313,0.158,0,cluster_10,CD27
0,0.543483511486434,0.281,0.11,0,cluster_10,RGS1
0,0.542842408729771,0.699,0.481,0,cluster_10,KLF6
3.28008986635141e-293,0.542041672200642,0.331,0.228,6.72582427095356e-293,cluster_10,PSMD7
0,0.540424502026271,0.823,0.654,0,cluster_10,PNRC1
0,0.537946584581992,0.496,0.321,0,cluster_10,PPP1R2
0,3.74902341990094,0.33,0.037,0,cluster_2,LRRN3
0,3.2134633439779,0.362,0.057,0,cluster_2,CHI3L2
0,2.72649164836408,0.389,0.086,0,cluster_2,LDLRAP1
0,2.6770653662671,0.441,0.1,0,cluster_2,GIMAP1
0,2.67479897289077,0.492,0.115,0,cluster_2,CCR7
0,2.66619428896851,0.329,0.067,0,cluster_2,DENND2D
0,2.59542184866731,0.306,0.072,0,cluster_2,NELL2
0,2.56254267998285,0.877,0.353,0,cluster_2,IL7R
0,2.51970623009478,0.253,0.06,0,cluster_2,AQP3
0,2.49894432123035,0.64,0.178,0,cluster_2,CD27
0,2.43241953202769,0.258,0.059,0,cluster_2,RPL18AP3
0,2.37046198646925,0.384,0.1,0,cluster_2,CD8B
0,2.35794513607727,0.39,0.104,0,cluster_2,TNFRSF25
0,2.34034884261714,0.782,0.269,0,cluster_2,LCK
0,2.32824561700188,0.308,0.075,0,cluster_2,SLFN5
0,2.31887033704919,0.41,0.117,0,cluster_2,ATP6V0E2
0,2.31048194881771,0.61,0.189,0,cluster_2,ETS1
0,2.23785677289303,0.723,0.259,0,cluster_2,TRAF3IP3
0,2.23350593793848,0.337,0.089,0,cluster_2,CD8A
0,2.22311426041275,0.508,0.146,0,cluster_2,GIMAP7
0,2.22011841395577,0.541,0.175,0,cluster_2,LBH
0,2.19160767356115,0.741,0.296,0,cluster_2,UCP2
0,2.19097399203269,0.27,0.082,0,cluster_2,RASA4
0,2.17742291154468,0.339,0.098,0,cluster_2,TMIGD2
0,2.17735277340129,0.768,0.31,0,cluster_2,SELL
0,2.17462632821228,0.31,0.09,0,cluster_2,ABLIM1
0,2.16663495282145,0.433,0.158,0,cluster_2,MYC
0,2.11610529407469,0.6,0.213,0,cluster_2,ARHGAP45
0,2.1092173495492,0.345,0.128,0,cluster_2,SMC4
0,2.08358642069921,0.525,0.19,0,cluster_2,ACTN1
0,2.0634240298346,0.281,0.089,0,cluster_2,RASA4B
0,2.05205596973516,0.268,0.103,0,cluster_2,BZW2
0,2.04049812057696,0.752,0.44,0,cluster_2,RPL21P16
0,2.03158876396308,0.823,0.364,0,cluster_2,FYB1
0,2.00504340323577,0.739,0.352,0,cluster_2,TRBC2
0,1.98424872457868,0.286,0.081,0,cluster_2,GIMAP4
0,1.97284290271769,0.608,0.221,0,cluster_2,CD3G
0,1.97224918210216,0.326,0.11,0,cluster_2,DEF6
0,1.95139455241255,0.766,0.24,0,cluster_2,HLA-B
0,1.95077167481661,0.289,0.1,0,cluster_2,PASK
0,1.94429118328472,0.548,0.204,0,cluster_2,LEF1
0,1.93730307028638,0.574,0.205,0,cluster_2,LAT
0,1.93232554131483,0.255,0.098,0,cluster_2,EGLN2
0,1.92197923043619,0.652,0.259,0,cluster_2,TBC1D10C
0,1.9216117540615,0.443,0.16,0,cluster_2,CAMK4
0,1.92059722798149,0.266,0.087,0,cluster_2,CD5
0,1.91229832556769,0.312,0.112,0,cluster_2,SH3YL1
0,1.91156810441049,0.322,0.11,0,cluster_2,BTN3A2
0,1.90525156251237,0.508,0.184,0,cluster_2,ANXA6
0,1.89907183883559,0.262,0.075,0,cluster_2,SAMD3
0,1.89400268935333,0.385,0.151,0,cluster_2,MFNG
0,1.89045487596103,0.323,0.105,0,cluster_2,RASAL3
0,1.87922751526832,0.842,0.362,0,cluster_2,CD7
0,1.86978156710543,0.29,0.1,0,cluster_2,GIMAP2
0,1.86147607105172,0.261,0.098,0,cluster_2,ADA
0,1.8525505141193,0.389,0.138,0,cluster_2,IL16
0,1.84815424595876,0.588,0.239,0,cluster_2,RIPOR2
0,1.84721476620468,0.658,0.291,0,cluster_2,SEPTIN9
0,1.84622952193115,0.775,0.368,0,cluster_2,NOSIP
0,1.83721431772617,0.879,0.459,0,cluster_2,EVL
0,1.82385834284218,0.481,0.194,0,cluster_2,ADD3
0,1.81180139526469,0.359,0.117,0,cluster_2,ZAP70
0,1.80108221849222,0.403,0.146,0,cluster_2,ARHGAP30
0,1.78785132053242,0.483,0.18,0,cluster_2,SUN2
0,1.78001475542768,0.4,0.157,0,cluster_2,STMN3
0,1.76006985102998,0.372,0.152,0,cluster_2,ARMH1
0,1.75605927974034,0.823,0.365,0,cluster_2,CD3E
0,1.74636755636847,0.3,0.117,0,cluster_2,RBL2
0,1.73811042898765,0.518,0.207,0,cluster_2,BIN1
0,1.72012662522708,0.285,0.107,0,cluster_2,PTPN4
0,1.70758732871448,0.779,0.347,0,cluster_2,TRAC
0,1.69207633869996,0.34,0.153,0,cluster_2,HNRNPA1L3
0,1.6786467792043,0.273,0.102,0,cluster_2,S1PR4
0,1.67597488326014,0.267,0.106,0,cluster_2,GLG1
0,1.67506676771578,0.339,0.137,0,cluster_2,PBXIP1
0,1.65827469185878,0.926,0.621,0,cluster_2,CORO1A
0,1.64485296557638,0.27,0.109,0,cluster_2,ORMDL3
0,1.6109504630656,0.309,0.116,0,cluster_2,SKAP1
0,1.60991063224753,0.389,0.18,0,cluster_2,IMPDH2
0,1.60812378416092,0.923,0.59,0,cluster_2,LDHB
0,1.60063552594586,0.3,0.13,0,cluster_2,CPNE1
0,1.59377540057649,0.736,0.383,0,cluster_2,RSRP1
0,1.58734716008928,0.522,0.25,0,cluster_2,CNN2
0,1.58268061765285,0.326,0.144,0,cluster_2,RCAN3
0,1.58133159499184,0.899,0.467,0,cluster_2,RPS4Y1
0,1.57652711487436,0.981,0.581,0,cluster_2,RPL9
0,1.57557802514904,0.416,0.202,0,cluster_2,ATP1A1
0,1.5647039860764,0.717,0.388,0,cluster_2,RAC2
0,1.54683373695483,0.463,0.236,0,cluster_2,CCT3
0,1.54447849706919,0.293,0.127,0,cluster_2,LNPEP
0,1.52849741849255,0.475,0.214,0,cluster_2,SEPTIN1
0,1.52701726678517,0.723,0.399,0,cluster_2,TMEM123
0,1.51544131829077,0.364,0.167,0,cluster_2,WDR1
0,1.50559089262026,0.411,0.189,0,cluster_2,IFRD1
0,1.49008414544944,0.296,0.132,0,cluster_2,PAG1
8.09319192297087e-285,1.5929920282675,0.252,0.113,1.6595090038051798e-280,cluster_2,CCT5
0,1.48018113593849,0.326,0.159,0,cluster_2,PRMT1
2.91893983563008e-293,1.47958581135689,0.318,0.153,5.98528613295949e-293,cluster_2,CAND1
0,1.47520061850457,0.766,0.442,0,cluster_2,HSPA8
0,1.47100437545842,0.395,0.197,0,cluster_2,EPB41
